,player_A,player_B,winner,loser
86498,2,3,2,3
86499,0,5,0,5
86500,4,2,4,2
86501,4,0,4,0
86502,6,4,4,6
86503,2,6,2,6
86504,6,5,5,6
86505,7,0,0,7
86506,3,0,0,3
86507,1,0,1,0
86508,2,7,2,7
86509,3,2,2,3
86510,1,5,1,5
86511,4,2,2,4
86512,4,7,4,7
86513,7,0,7,0
86514,0,4,0,4
86515,7,5,5,7
86516,2,1,1,2
86517,2,4,4,2
86518,4,3,4,3
86519,6,3,6,3
86520,0,5,5,0
86521,5,1,1,5
86522,4,7,4,7
86523,2,5,5,2
86524,7,0,0,7
86525,0,1,0,1
86526,4,2,4,2
86527,4,7,4,7
86528,4,6,4,6
86529,1,3,3,1
86530,5,6,5,6
86531,7,5,5,7
86532,6,5,6,5
86533,7,5,5,7
86534,7,1,1,7
86535,4,3,3,4
86536,2,5,5,2
86537,0,7,0,7
86538,4,2,4,2
86539,1,7,1,7
86540,4,1,1,4
86541,7,6,7,6
86542,1,4,1,4
86543,0,1,0,1
86544,1,6,1,6
86545,1,7,1,7
86546,2,1,1,2
86547,5,3,5,3
86548,0,7,0,7
86549,5,0,5,0
86550,0,1,1,0
86551,0,5,5,0
86552,4,0,4,0
86553,7,5,7,5
86554,4,5,4,5
86555,6,4,4,6
86556,5,4,4,5
86557,7,2,2,7
86558,6,3,3,6
86559,4,2,4,2
86560,1,3,3,1
86561,2,1,2,1
86562,7,5,5,7
86563,3,2,2,3
86564,4,7,4,7
86565,4,7,4,7
86566,5,2,5,2
86567,1,2,1,2
86568,1,6,1,6
86569,3,6,3,6
86570,6,1,6,1
86571,7,6,7,6
86572,6,3,6,3
86573,5,7,5,7
86574,3,6,6,3
86575,2,6,6,2
86576,5,1,5,1
86577,0,1,0,1
86578,7,3,3,7
86579,3,0,0,3
86580,6,7,6,7
86581,0,1,1,0
86582,1,3,1,3
86583,1,7,7,1
86584,0,4,4,0
86585,0,4,4,0
86586,3,4,4,3
86587,0,6,0,6
86588,2,0,2,0
86589,4,5,4,5
86590,6,5,5,6
86591,6,1,1,6
86592,5,1,1,5
86593,6,7,6,7
86594,4,6,4,6
86595,1,5,5,1
86596,2,4,4,2
86597,0,4,4,0
86598,0,7,7,0
86599,1,6,1,6
86600,6,5,5,6
86601,2,7,7,2
86602,1,7,1,7
86603,6,2,6,2
86604,6,2,2,6
86605,1,5,5,1
86606,4,2,4,2
86607,1,6,1,6
86608,7,3,3,7
86609,3,2,2,3
86610,3,5,5,3
86611,0,6,6,0
86612,2,5,5,2
86613,0,1,1,0
86614,5,7,5,7
86615,7,4,4,7
86616,2,4,4,2
86617,3,0,3,0
86618,3,6,6,3
86619,5,1,1,5
86620,4,0,0,4
86621,0,2,0,2
86622,4,0,4,0
86623,2,3,3,2
86624,7,2,2,7
86625,2,3,2,3
86626,5,0,0,5
86627,0,4,4,0
86628,5,1,5,1
86629,6,7,6,7
86630,3,6,3,6
86631,1,7,7,1
86632,4,3,4,3
86633,3,6,3,6
86634,3,7,7,3
86635,1,3,1,3
86636,5,7,5,7
86637,0,7,0,7
86638,2,0,2,0
86639,2,4,4,2
86640,7,3,3,7
86641,4,5,5,4
86642,5,6,6,5
86643,7,6,6,7
86644,0,2,2,0
86645,0,7,0,7
86646,4,7,4,7
86647,0,4,4,0
86648,1,2,1,2
86649,3,5,5,3
86650,4,1,1,4
86651,0,6,0,6
86652,1,3,1,3
86653,7,6,6,7
86654,4,0,4,0
86655,1,0,1,0
86656,0,5,5,0
86657,7,4,4,7
86658,2,4,4,2
86659,6,1,1,6
86660,6,7,6,7
86661,5,6,5,6
86662,1,2,1,2
86663,2,6,2,6
86664,5,7,5,7
86665,2,0,0,2
86666,2,1,1,2
86667,0,4,0,4
86668,7,0,0,7
86669,4,5,5,4
86670,3,0,3,0
86671,7,0,0,7
86672,7,3,3,7
86673,2,5,2,5
86674,7,3,7,3
86675,2,4,2,4
86676,0,6,6,0
86677,4,5,4,5
86678,6,3,3,6
86679,3,7,7,3
86680,3,5,5,3
86681,0,1,0,1
86682,2,0,2,0
86683,6,1,1,6
86684,0,4,4,0
86685,4,7,4,7
86686,0,6,0,6
86687,5,0,5,0
86688,4,5,4,5
86689,0,2,0,2
86690,7,1,1,7
86691,4,0,4,0
86692,2,7,2,7
86693,5,2,2,5
86694,3,5,5,3
86695,0,3,0,3
86696,2,3,2,3
86697,1,6,6,1
86698,5,4,4,5
86699,4,7,4,7
86700,7,2,7,2
86701,6,1,1,6
86702,7,5,5,7
86703,3,5,5,3
86704,7,5,5,7
86705,4,1,4,1
86706,4,7,4,7
86707,3,6,3,6
86708,5,0,5,0
86709,1,4,1,4
86710,7,1,1,7
86711,7,1,7,1
86712,1,3,1,3
86713,5,7,5,7
86714,4,2,4,2
86715,5,3,5,3
86716,0,7,0,7
86717,6,7,7,6
86718,7,2,7,2
86719,2,7,2,7
86720,5,4,4,5
86721,0,7,0,7
86722,2,6,6,2
86723,6,1,1,6
86724,4,6,4,6
86725,7,6,7,6
86726,4,5,5,4
86727,7,3,7,3
86728,0,2,0,2
86729,3,7,3,7
86730,5,0,5,0
86731,0,2,0,2
86732,6,2,6,2
86733,7,3,3,7
86734,4,0,4,0
86735,0,5,5,0
86736,1,7,7,1
86737,5,6,5,6
86738,1,3,3,1
86739,1,0,1,0
86740,6,1,6,1
86741,2,4,4,2
86742,0,2,2,0
86743,2,0,2,0
86744,7,6,6,7
86745,6,7,7,6
86746,2,3,3,2
86747,4,7,4,7
86748,0,2,2,0
86749,7,5,5,7
86750,5,3,5,3
86751,0,3,0,3
86752,3,6,6,3
86753,1,0,0,1
86754,2,6,6,2
86755,2,0,2,0
86756,7,6,7,6
86757,0,5,5,0
86758,1,7,1,7
86759,2,4,4,2
86760,4,7,4,7
86761,7,0,0,7
86762,7,1,1,7
86763,5,3,5,3
86764,1,7,1,7
86765,2,7,7,2
86766,3,1,1,3
86767,7,2,2,7
86768,6,0,6,0
86769,2,5,5,2
86770,1,2,2,1
86771,6,4,4,6
86772,2,6,2,6
86773,5,3,3,5
86774,7,0,0,7
86775,0,2,0,2
86776,4,6,6,4
86777,6,2,2,6
86778,6,3,3,6
86779,5,2,2,5
86780,3,6,3,6
86781,6,4,4,6
86782,0,4,0,4
86783,3,6,6,3
86784,6,1,6,1
86785,7,4,4,7
86786,5,3,5,3
86787,6,0,0,6
86788,6,3,6,3
86789,3,2,2,3
86790,0,6,0,6
86791,5,3,5,3
86792,5,2,5,2
86793,6,2,2,6
86794,5,2,5,2
86795,2,5,5,2
86796,5,7,5,7
86797,0,7,0,7
86798,3,7,7,3
86799,3,6,6,3
86800,0,6,0,6
86801,0,2,0,2
86802,6,5,5,6
86803,0,7,7,0
86804,3,5,5,3
86805,6,7,7,6
86806,0,1,0,1
86807,6,3,6,3
86808,3,0,0,3
86809,3,0,3,0
86810,0,2,0,2
86811,0,2,2,0
86812,7,2,2,7
86813,3,6,6,3
86814,3,7,7,3
86815,5,0,0,5
86816,2,4,4,2
86817,2,0,0,2
86818,7,3,3,7
86819,3,7,3,7
86820,2,1,2,1
86821,3,0,3,0
86822,2,5,5,2
86823,5,1,5,1
86824,0,2,0,2
86825,0,2,0,2
86826,3,4,3,4
86827,2,5,5,2
86828,5,0,5,0
86829,6,4,4,6
86830,7,4,4,7
86831,0,7,0,7
86832,1,2,1,2
86833,5,1,5,1
86834,3,6,6,3
86835,3,7,3,7
86836,4,2,4,2
86837,1,0,1,0
86838,3,4,4,3
86839,5,0,5,0
86840,4,6,6,4
86841,5,3,5,3
86842,7,0,7,0
86843,2,6,6,2
86844,2,7,2,7
86845,2,1,2,1
86846,5,4,4,5
86847,4,2,4,2
86848,1,7,1,7
86849,4,0,4,0
86850,5,4,4,5
86851,3,6,3,6
86852,6,7,6,7
86853,5,6,6,5
86854,2,3,3,2
86855,3,7,7,3
86856,3,0,3,0
86857,4,7,4,7
86858,5,3,5,3
86859,6,0,0,6
86860,0,3,3,0
86861,1,0,1,0
86862,1,7,7,1
86863,3,7,7,3
86864,2,3,2,3
86865,2,4,4,2
86866,7,1,1,7
86867,5,4,5,4
86868,6,3,6,3
86869,1,3,1,3
86870,6,3,6,3
86871,2,7,2,7
86872,7,0,0,7
86873,4,3,4,3
86874,3,0,3,0
86875,2,5,2,5
86876,2,5,2,5
86877,4,5,4,5
86878,0,2,0,2
86879,2,1,2,1
86880,3,7,7,3
86881,7,3,7,3
86882,7,5,5,7
86883,3,5,3,5
86884,2,7,2,7
86885,1,5,1,5
86886,0,6,0,6
86887,6,2,6,2
86888,1,7,1,7
86889,2,4,4,2
86890,5,6,5,6
86891,3,1,1,3
86892,6,2,6,2
86893,1,3,1,3
86894,4,1,4,1
86895,3,4,4,3
86896,0,3,0,3
86897,7,6,7,6
86898,1,6,1,6
86899,7,6,6,7
86900,6,3,6,3
86901,6,1,1,6
86902,0,7,7,0
86903,2,0,2,0
86904,3,7,3,7
86905,5,1,5,1
86906,4,1,4,1
86907,6,1,1,6
86908,0,7,7,0
86909,5,7,5,7
86910,6,2,6,2
86911,6,1,1,6
86912,5,0,5,0
86913,5,3,3,5
86914,4,6,4,6
86915,0,7,0,7
86916,0,6,0,6
86917,0,7,0,7
86918,6,7,7,6
86919,3,7,7,3
86920,3,4,4,3
86921,7,0,0,7
86922,4,6,4,6
86923,2,7,2,7
86924,1,0,0,1
86925,1,4,4,1
86926,2,6,2,6
86927,2,0,2,0
86928,3,5,3,5
86929,1,0,1,0
86930,1,5,1,5
86931,3,1,1,3
86932,2,6,6,2
86933,7,6,7,6
86934,0,1,1,0
86935,6,4,4,6
86936,4,7,4,7
86937,7,1,7,1
86938,3,2,3,2
86939,1,5,5,1
86940,4,3,4,3
86941,3,1,1,3
86942,7,2,7,2
86943,6,3,6,3
86944,6,3,3,6
86945,2,1,1,2
86946,0,4,4,0
86947,0,4,0,4
86948,3,4,4,3
86949,6,5,5,6
86950,3,5,3,5
86951,7,6,6,7
86952,3,1,1,3
86953,3,1,1,3
86954,2,7,2,7
86955,7,6,6,7
86956,7,5,5,7
86957,7,2,7,2
86958,1,6,1,6
86959,3,1,1,3
86960,6,3,3,6
86961,3,5,5,3
86962,3,5,5,3
86963,6,1,1,6
86964,6,2,2,6
86965,1,0,1,0
86966,5,7,7,5
86967,7,5,7,5
86968,6,5,5,6
86969,7,6,6,7
86970,0,5,0,5
86971,5,3,5,3
86972,1,4,1,4
86973,0,3,0,3
86974,7,5,5,7
86975,7,1,1,7
86976,3,5,5,3
86977,2,4,4,2
86978,4,7,4,7
86979,0,2,2,0
86980,4,3,4,3
86981,5,1,5,1
86982,3,7,7,3
86983,2,4,4,2
86984,0,3,0,3
86985,0,7,7,0
86986,7,1,7,1
86987,1,0,1,0
86988,3,7,7,3
86989,7,4,4,7
86990,3,4,4,3
86991,1,6,1,6
86992,3,4,4,3
86993,2,4,4,2
86994,0,4,4,0
86995,7,2,7,2
86996,5,2,5,2
86997,2,4,4,2
86998,5,2,2,5
86999,7,0,0,7
87000,6,3,6,3
87001,6,4,6,4
87002,2,5,2,5
87003,7,5,5,7
87004,7,2,2,7
87005,1,0,1,0
87006,2,6,2,6
87007,3,5,5,3
87008,0,4,4,0
87009,0,4,4,0
87010,4,3,4,3
87011,0,3,0,3
87012,2,7,2,7
87013,5,1,5,1
87014,4,0,4,0
87015,6,5,5,6
87016,3,0,3,0
87017,3,7,7,3
87018,1,4,1,4
87019,3,4,3,4
87020,1,0,0,1
87021,0,2,0,2
87022,7,0,0,7
87023,1,7,1,7
87024,5,1,5,1
87025,7,6,6,7
87026,1,2,2,1
87027,1,7,1,7
87028,0,4,0,4
87029,6,1,1,6
87030,6,5,5,6
87031,4,5,4,5
87032,7,4,4,7
87033,7,4,7,4
87034,1,2,1,2
87035,7,3,7,3
87036,2,0,2,0
87037,0,6,0,6
87038,3,1,1,3
87039,6,2,6,2
87040,6,4,4,6
87041,1,6,1,6
87042,7,0,0,7
87043,1,4,4,1
87044,4,2,2,4
87045,6,7,6,7
87046,1,0,1,0
87047,4,3,4,3
87048,5,7,5,7
87049,5,0,5,0
87050,4,3,4,3
87051,6,3,6,3
87052,1,0,1,0
87053,0,2,0,2
87054,5,7,5,7
87055,4,6,4,6
87056,4,0,4,0
87057,7,6,6,7
87058,6,0,6,0
87059,0,5,5,0
87060,1,5,1,5
87061,5,2,2,5
87062,2,6,6,2
87063,6,5,5,6
87064,1,5,5,1
87065,5,7,5,7
87066,0,5,0,5
87067,5,3,5,3
87068,5,0,5,0
87069,7,1,7,1
87070,1,0,1,0
87071,7,6,7,6
87072,6,3,6,3
87073,7,5,5,7
87074,1,5,5,1
87075,4,6,4,6
87076,5,4,5,4
87077,5,1,5,1
87078,3,4,4,3
87079,0,3,0,3
87080,4,7,4,7
87081,5,4,4,5
87082,2,5,5,2
87083,4,3,4,3
87084,0,7,0,7
87085,7,3,3,7
87086,2,6,2,6
87087,6,4,4,6
87088,6,4,4,6
87089,3,5,5,3
87090,1,3,1,3
87091,7,0,0,7
87092,2,3,2,3
87093,6,3,3,6
87094,3,6,6,3
87095,4,0,4,0
87096,4,2,4,2
87097,0,2,2,0
87098,5,2,2,5
87099,3,6,3,6
87100,1,5,1,5
87101,3,6,6,3
87102,1,0,0,1
87103,0,2,2,0
87104,6,5,5,6
87105,3,4,4,3
87106,5,6,6,5
87107,3,0,3,0
87108,3,4,4,3
87109,1,0,0,1
87110,4,6,4,6
87111,0,3,0,3
87112,5,1,1,5
87113,0,1,1,0
87114,3,7,7,3
87115,4,0,0,4
87116,4,3,4,3
87117,0,5,5,0
87118,6,4,4,6
87119,6,0,0,6
87120,5,7,5,7
87121,1,2,2,1
87122,0,5,0,5
87123,7,3,3,7
87124,3,6,3,6
87125,3,6,6,3
87126,2,0,0,2
87127,5,0,0,5
87128,1,5,1,5
87129,3,2,2,3
87130,0,1,1,0
87131,0,1,1,0
87132,2,5,5,2
87133,1,6,1,6
87134,5,6,5,6
87135,2,3,2,3
87136,2,0,0,2
87137,0,6,6,0
87138,7,3,3,7
87139,7,5,5,7
87140,1,4,1,4
87141,7,2,2,7
87142,4,2,4,2
87143,4,6,4,6
87144,4,7,4,7
87145,1,6,1,6
87146,0,3,0,3
87147,2,3,2,3
87148,4,3,4,3
87149,3,1,3,1
87150,2,5,5,2
87151,4,7,4,7
87152,2,0,0,2
87153,4,1,1,4
87154,6,1,1,6
87155,1,5,5,1
87156,4,3,4,3
87157,3,2,2,3
87158,2,7,2,7
87159,5,4,5,4
87160,5,1,5,1
87161,4,6,4,6
87162,3,2,2,3
87163,5,7,5,7
87164,2,0,2,0
87165,5,2,5,2
87166,2,5,5,2
87167,4,0,4,0
87168,6,7,7,6
87169,0,4,4,0
87170,3,1,1,3
87171,1,4,4,1
87172,0,5,5,0
87173,0,2,2,0
87174,2,5,5,2
87175,7,3,3,7
87176,7,5,5,7
87177,3,0,0,3
87178,7,4,4,7
87179,5,3,5,3
87180,0,5,0,5
87181,6,3,6,3
87182,6,5,5,6
87183,5,3,3,5
87184,3,5,5,3
87185,6,2,2,6
87186,6,2,6,2
87187,0,3,0,3
87188,1,5,1,5
87189,0,5,5,0
87190,6,7,6,7
87191,7,2,2,7
87192,6,2,2,6
87193,1,5,1,5
87194,5,2,5,2
87195,7,2,7,2
87196,7,6,7,6
87197,5,6,6,5
87198,1,3,1,3
87199,1,3,1,3
87200,3,6,3,6
87201,3,0,0,3
87202,4,3,4,3
87203,0,2,0,2
87204,2,4,2,4
87205,0,4,4,0
87206,5,2,5,2
87207,4,7,4,7
87208,0,7,0,7
87209,1,7,7,1
87210,3,6,3,6
87211,7,5,5,7
87212,1,5,5,1
87213,3,6,6,3
87214,3,1,3,1
87215,4,7,4,7
87216,2,0,2,0
87217,3,0,0,3
87218,0,5,5,0
87219,1,0,0,1
87220,3,7,7,3
87221,3,6,6,3
87222,4,0,4,0
87223,3,5,5,3
87224,2,3,3,2
87225,2,4,4,2
87226,2,7,2,7
87227,6,3,3,6
87228,4,3,4,3
87229,7,6,6,7
87230,5,0,0,5
87231,0,2,2,0
87232,3,0,0,3
87233,7,5,5,7
87234,7,4,4,7
87235,0,4,4,0
87236,5,7,7,5
87237,7,3,3,7
87238,6,2,6,2
87239,0,2,0,2
87240,3,1,3,1
87241,5,3,5,3
87242,6,4,4,6
87243,1,4,4,1
87244,5,4,4,5
87245,1,7,7,1
87246,2,3,3,2
87247,6,2,2,6
87248,3,6,6,3
87249,6,0,0,6
87250,3,4,4,3
87251,5,2,5,2
87252,3,1,1,3
87253,2,1,1,2
87254,4,6,4,6
87255,7,4,4,7
87256,2,7,7,2
87257,2,7,2,7
87258,7,0,0,7
87259,6,1,1,6
87260,2,4,4,2
87261,1,6,1,6
87262,0,4,0,4
87263,3,6,6,3
87264,6,2,2,6
87265,7,4,7,4
87266,7,4,4,7
87267,1,6,6,1
87268,0,5,5,0
87269,4,2,4,2
87270,4,6,4,6
87271,7,4,4,7
87272,2,5,5,2
87273,7,5,7,5
87274,1,7,1,7
87275,3,0,0,3
87276,1,0,1,0
87277,5,1,5,1
87278,4,6,4,6
87279,5,4,4,5
87280,4,7,4,7
87281,3,1,1,3
87282,1,2,1,2
87283,6,5,5,6
87284,4,2,4,2
87285,6,3,6,3
87286,7,5,5,7
87287,2,6,6,2
87288,3,2,2,3
87289,4,1,4,1
87290,1,6,6,1
87291,5,1,5,1
87292,2,5,2,5
87293,5,7,7,5
87294,3,5,5,3
87295,7,1,1,7
87296,0,6,6,0
87297,7,1,1,7
87298,0,6,6,0
87299,5,1,5,1
87300,4,3,4,3
87301,3,5,3,5
87302,4,0,0,4
87303,4,6,6,4
87304,4,7,4,7
87305,1,0,1,0
87306,5,1,5,1
87307,0,6,0,6
87308,6,4,4,6
87309,5,6,5,6
87310,6,1,1,6
87311,6,1,1,6
87312,6,4,4,6
87313,1,5,1,5
87314,3,7,3,7
87315,4,6,4,6
87316,4,0,4,0
87317,2,1,2,1
87318,1,6,1,6
87319,3,6,3,6
87320,2,1,1,2
87321,2,7,2,7
87322,2,0,0,2
87323,1,6,1,6
87324,0,1,1,0
87325,4,7,4,7
87326,0,5,5,0
87327,6,0,6,0
87328,5,7,5,7
87329,2,4,4,2
87330,6,3,3,6
87331,5,4,4,5
87332,5,6,6,5
87333,2,7,2,7
87334,5,3,5,3
87335,6,3,3,6
87336,1,3,1,3
87337,3,1,1,3
87338,7,3,7,3
87339,0,4,4,0
87340,1,0,1,0
87341,3,4,3,4
87342,5,4,4,5
87343,1,6,1,6
87344,6,2,2,6
87345,6,2,2,6
87346,7,3,7,3
87347,4,2,4,2
87348,2,1,1,2
87349,0,2,0,2
87350,4,3,4,3
87351,3,4,3,4
87352,0,3,0,3
87353,0,5,0,5
87354,2,5,5,2
87355,2,4,4,2
87356,5,3,5,3
87357,5,7,5,7
87358,4,7,4,7
87359,1,4,4,1
87360,5,2,2,5
87361,1,4,4,1
87362,1,4,4,1
87363,1,0,0,1
87364,2,5,5,2
87365,6,4,4,6
87366,1,6,1,6
87367,5,6,6,5
87368,5,4,4,5
87369,0,1,0,1
87370,4,5,4,5
87371,7,4,4,7
87372,3,6,6,3
87373,3,4,4,3
87374,0,4,0,4
87375,7,5,5,7
87376,5,0,5,0
87377,4,6,6,4
87378,2,0,0,2
87379,0,6,6,0
87380,4,0,0,4
87381,2,0,2,0
87382,1,2,2,1
87383,3,0,0,3
87384,0,2,2,0
87385,3,7,3,7
87386,0,1,1,0
87387,3,0,0,3
87388,4,6,4,6
87389,3,1,1,3
87390,7,1,1,7
87391,0,5,5,0
87392,6,4,4,6
87393,5,6,5,6
87394,7,4,4,7
87395,6,0,6,0
87396,3,4,4,3
87397,7,5,7,5
87398,0,5,0,5
87399,6,2,2,6
87400,7,6,7,6
87401,2,4,4,2
87402,5,3,5,3
87403,5,0,5,0
87404,0,7,0,7
87405,4,1,4,1
87406,3,6,6,3
87407,5,6,6,5
87408,1,0,0,1
87409,7,0,0,7
87410,7,5,7,5
87411,7,6,6,7
87412,1,0,1,0
87413,6,4,4,6
87414,1,3,1,3
87415,7,3,7,3
87416,7,6,6,7
87417,3,7,3,7
87418,6,1,6,1
87419,1,5,5,1
87420,7,0,7,0
87421,2,6,2,6
87422,7,5,5,7
87423,0,7,7,0
87424,0,5,0,5
87425,2,3,3,2
87426,4,3,4,3
87427,4,7,4,7
87428,3,4,4,3
87429,7,4,4,7
87430,3,4,4,3
87431,7,2,2,7
87432,0,6,6,0
87433,0,4,0,4
87434,0,1,0,1
87435,1,0,1,0
87436,3,6,3,6
87437,2,3,2,3
87438,3,2,3,2
87439,4,7,4,7
87440,5,6,6,5
87441,4,0,4,0
87442,2,1,1,2
87443,1,0,0,1
87444,4,5,4,5
87445,5,1,1,5
87446,6,1,1,6
87447,4,3,4,3
87448,6,5,5,6
87449,6,4,4,6
87450,0,7,0,7
87451,7,3,3,7
87452,1,0,1,0
87453,5,6,5,6
87454,3,1,3,1
87455,7,6,7,6
87456,4,6,4,6
87457,2,1,2,1
87458,3,2,3,2
87459,3,2,2,3
87460,7,0,0,7
87461,4,3,3,4
87462,3,7,7,3
87463,0,3,0,3
87464,1,5,1,5
87465,3,0,3,0
87466,7,6,7,6
87467,4,2,4,2
87468,1,5,5,1
87469,6,2,2,6
87470,1,7,7,1
87471,1,7,1,7
87472,2,4,4,2
87473,4,1,4,1
87474,7,5,5,7
87475,2,6,6,2
87476,1,0,0,1
87477,4,2,2,4
87478,2,0,0,2
87479,7,5,5,7
87480,1,6,6,1
87481,2,6,6,2
87482,3,2,2,3
87483,1,5,1,5
87484,6,0,6,0
87485,3,6,6,3
87486,7,1,7,1
87487,0,1,1,0
87488,6,7,6,7
87489,3,1,3,1
87490,5,3,3,5
87491,4,5,4,5
87492,0,5,5,0
87493,0,3,0,3
87494,2,0,2,0
87495,4,6,4,6
87496,6,5,5,6
87497,3,6,6,3
87498,7,1,1,7
87499,3,4,4,3
87500,1,4,4,1
87501,1,4,4,1
87502,2,5,2,5
87503,1,5,5,1
87504,7,5,5,7
87505,4,1,4,1
87506,3,0,0,3
87507,5,1,5,1
87508,1,6,1,6
87509,6,4,4,6
87510,1,5,5,1
87511,6,5,5,6
87512,0,2,0,2
87513,0,7,0,7
87514,0,4,4,0
87515,2,7,2,7
87516,4,1,4,1
87517,4,2,4,2
87518,6,7,6,7
87519,5,7,5,7
87520,5,3,5,3
87521,7,4,4,7
87522,7,6,6,7
87523,7,0,0,7
87524,3,7,7,3
87525,7,4,4,7
87526,2,6,2,6
87527,4,6,4,6
87528,6,4,6,4
87529,0,5,5,0
87530,4,7,4,7
87531,1,5,5,1
87532,4,6,4,6
87533,2,3,3,2
87534,2,6,6,2
87535,2,5,5,2
87536,6,3,3,6
87537,5,2,5,2
87538,3,7,7,3
87539,1,5,5,1
87540,5,4,4,5
87541,5,2,2,5
87542,6,7,7,6
87543,7,2,2,7
87544,4,3,3,4
87545,1,2,2,1
87546,5,3,5,3
87547,2,7,7,2
87548,3,5,5,3
87549,5,0,5,0
87550,3,1,3,1
87551,1,5,5,1
87552,6,1,1,6
87553,0,1,1,0
87554,0,3,0,3
87555,5,4,4,5
87556,2,0,2,0
87557,7,5,7,5
87558,5,7,5,7
87559,2,1,2,1
87560,0,7,7,0
87561,5,4,4,5
87562,4,5,5,4
87563,2,5,5,2
87564,6,3,3,6
87565,6,7,6,7
87566,6,7,6,7
87567,7,4,4,7
87568,1,6,6,1
87569,4,2,4,2
87570,7,5,5,7
87571,0,7,0,7
87572,2,0,0,2
87573,0,7,0,7
87574,2,6,2,6
87575,6,7,6,7
87576,0,3,0,3
87577,7,2,2,7
87578,6,1,6,1
87579,3,0,0,3
87580,0,4,4,0
87581,3,4,4,3
87582,1,0,0,1
87583,3,7,3,7
87584,5,6,5,6
87585,1,7,7,1
87586,2,5,5,2
87587,4,6,4,6
87588,3,5,5,3
87589,2,6,2,6
87590,0,3,0,3
87591,6,5,6,5
87592,7,0,0,7
87593,2,0,0,2
87594,2,0,0,2
87595,4,0,4,0
87596,7,6,6,7
87597,4,3,4,3
87598,3,1,1,3
87599,2,0,0,2
87600,5,6,5,6
87601,6,0,0,6
87602,6,0,6,0
87603,3,6,3,6
87604,3,0,0,3
87605,5,6,5,6
87606,4,3,4,3
87607,6,0,0,6
87608,5,2,5,2
87609,6,5,5,6
87610,0,1,1,0
87611,4,2,4,2
87612,5,2,5,2
87613,5,2,5,2
87614,4,3,4,3
87615,0,4,4,0
87616,3,5,5,3
87617,6,2,6,2
87618,0,4,4,0
87619,6,5,5,6
87620,6,5,5,6
87621,5,4,4,5
87622,2,1,1,2
87623,6,7,7,6
87624,7,3,7,3
87625,4,3,4,3
87626,0,3,3,0
87627,2,7,2,7
87628,7,2,7,2
87629,2,5,2,5
87630,0,7,7,0
87631,4,0,4,0
87632,7,4,7,4
87633,3,0,0,3
87634,1,4,4,1
87635,7,2,7,2
87636,2,6,6,2
87637,0,7,0,7
87638,0,3,0,3
87639,2,5,5,2
87640,0,3,0,3
87641,2,5,2,5
87642,0,6,0,6
87643,6,4,4,6
87644,2,0,2,0
87645,4,1,4,1
87646,2,3,3,2
87647,6,0,6,0
87648,2,4,4,2
87649,0,4,4,0
87650,2,6,2,6
87651,5,3,5,3
87652,0,6,6,0
87653,0,2,2,0
87654,0,6,0,6
87655,4,6,4,6
87656,4,3,4,3
87657,2,1,2,1
87658,3,6,6,3
87659,0,1,1,0
87660,5,7,5,7
87661,2,1,1,2
87662,7,5,7,5
87663,4,3,4,3
87664,0,6,6,0
87665,1,2,1,2
87666,6,3,3,6
87667,1,0,1,0
87668,5,1,5,1
87669,4,7,4,7
87670,4,0,4,0
87671,4,7,4,7
87672,4,5,4,5
87673,4,7,4,7
87674,1,0,0,1
87675,7,1,1,7
87676,5,3,5,3
87677,7,1,1,7
87678,6,1,1,6
87679,7,2,2,7
87680,4,7,7,4
87681,3,1,3,1
87682,7,2,2,7
87683,7,1,7,1
87684,4,7,7,4
87685,6,0,6,0
87686,5,7,5,7
87687,3,5,5,3
87688,7,5,5,7
87689,0,2,0,2
87690,0,5,5,0
87691,2,0,0,2
87692,5,0,5,0
87693,4,1,4,1
87694,7,6,6,7
87695,7,5,5,7
87696,6,2,6,2
87697,0,2,0,2
87698,5,4,4,5
87699,5,7,5,7
87700,1,3,1,3
87701,4,3,4,3
87702,7,5,5,7
87703,3,7,3,7
87704,2,4,4,2
87705,4,0,4,0
87706,3,1,1,3
87707,0,2,0,2
87708,7,5,5,7
87709,1,2,2,1
87710,2,7,2,7
87711,4,7,4,7
87712,6,4,6,4
87713,6,0,0,6
87714,3,0,0,3
87715,6,4,4,6
87716,1,0,1,0
87717,7,3,7,3
87718,4,2,4,2
87719,6,0,0,6
87720,4,2,4,2
87721,1,4,4,1
87722,5,3,5,3
87723,6,5,6,5
87724,1,0,1,0
87725,3,5,3,5
87726,0,2,0,2
87727,1,0,1,0
87728,0,6,0,6
87729,4,6,4,6
87730,7,4,4,7
87731,3,7,3,7
87732,7,6,6,7
87733,7,2,7,2
87734,5,2,2,5
87735,0,7,0,7
87736,6,5,5,6
87737,6,5,5,6
87738,6,0,6,0
87739,7,3,7,3
87740,4,3,4,3
87741,1,4,4,1
87742,5,1,5,1
87743,3,5,5,3
87744,0,4,4,0
87745,4,3,4,3
87746,3,1,1,3
87747,5,7,5,7
87748,6,2,6,2
87749,2,5,5,2
87750,6,7,6,7
87751,1,5,5,1
87752,3,4,4,3
87753,0,2,2,0
87754,7,5,5,7
87755,5,4,4,5
87756,3,7,7,3
87757,7,5,5,7
87758,0,6,0,6
87759,4,5,4,5
87760,6,2,2,6
87761,6,5,5,6
87762,3,5,5,3
87763,7,0,0,7
87764,0,5,5,0
87765,2,5,5,2
87766,1,7,1,7
87767,5,0,5,0
87768,7,5,5,7
